common_name,audio_index,occur,realised_occur,observer_id,n,checklist_label,previous_checklists,min,max,diff,ratio,new_diff
Common Merganser,3.265307707001119,0.02931315454368588,0.5574158945465627,new,86.05515832482125,low,0,0.034278681596932724,0.022693434580051235,-0.01158524701688149,0.6620276370863066,-0.33797236291369337
Common Merganser,3.265307707001119,0.02931315454368588,0.5574158945465627,new,86.05515832482125,medium,197,0.04263981355970172,0.02966351645182294,-0.01297629710787878,0.6956765045487325,-0.30432349545126747
Common Merganser,3.265307707001119,0.02931315454368588,0.5574158945465627,new,86.05515832482125,high,2598,0.045002136162065214,0.032725229620268886,-0.012276906541796327,0.7271928048574456,-0.27280719514255436
Common Yellowthroat,6.526924558091206,0.40222748916205664,0.9938221363273608,new,86.05515832482125,low,0,0.11509902276142388,0.13602314269296958,0.020924119931545707,1.1817923335015366,0.18179233350153656
Common Yellowthroat,6.526924558091206,0.40222748916205664,0.9938221363273608,new,86.05515832482125,medium,197,0.15444533168608252,0.17437641804307402,0.019931086356991506,1.1290494580794608,0.12904945807946078
Common Yellowthroat,6.526924558091206,0.40222748916205664,0.9938221363273608,new,86.05515832482125,high,2598,0.16916029026528032,0.19243054283597777,0.023270252570697453,1.137563328451403,0.13756332845140307
Dark-eyed Junco,5.95981208369217,0.2134183471047446,0.9804679826484488,new,86.05515832482125,low,0,0.09876480918552072,0.08790806800886432,-0.010856741176656401,0.8900748022885054,-0.10992519771149456
Dark-eyed Junco,5.95981208369217,0.2134183471047446,0.9804679826484488,new,86.05515832482125,medium,197,0.11564815613292774,0.10156253683922317,-0.014085619293704568,0.8782028199609655,-0.1217971800390345
Dark-eyed Junco,5.95981208369217,0.2134183471047446,0.9804679826484488,new,86.05515832482125,high,2598,0.11879756886287338,0.10671970490598556,-0.012077863956887813,0.8983323979396485,-0.10166760206035153
Double-crested Cormorant,2.1982454579937256,0.06275755581192088,0.6735013888713663,new,86.05515832482125,low,0,0.06726722237425337,0.04873153721947772,-0.018535685154775647,0.7244469966122726,-0.27555300338772737
Double-crested Cormorant,2.1982454579937256,0.06275755581192088,0.6735013888713663,new,86.05515832482125,medium,197,0.07545622743360005,0.05746294021824749,-0.01799328721535256,0.7615400633276255,-0.23845993667237453
Double-crested Cormorant,2.1982454579937256,0.06275755581192088,0.6735013888713663,new,86.05515832482125,high,2598,0.07593281347877569,0.0604818887195348,-0.01545092475924089,0.7965184740117703,-0.20348152598822966
Eastern Bluebird,5.00456165470957,0.21972466912478647,0.9415102712091907,new,86.05515832482125,low,0,0.09761757065109877,0.09761309366795755,-4.4769831412244665e-6,0.9999541375275848,-4.5862472415225675e-5
Eastern Bluebird,5.00456165470957,0.21972466912478647,0.9415102712091907,new,86.05515832482125,medium,197,0.11339572094348704,0.11335796002957664,-3.776091391040348e-5,0.9996669987756485,-3.330012243515368e-4
Eastern Bluebird,5.00456165470957,0.21972466912478647,0.9415102712091907,new,86.05515832482125,high,2598,0.11639127638262194,0.11943832243555165,0.003047046052929714,1.0261793336032585,0.026179333603258526
Eastern Kingbird,4.9635016293149565,0.27296641142476774,0.982697253898388,new,86.05515832482125,low,0,0.10395654997477216,0.10417505447416353,2.1850449939136984e-4,1.0021018829447919,0.0021018829447918552
Eastern Kingbird,4.9635016293149565,0.27296641142476774,0.982697253898388,new,86.05515832482125,medium,197,0.12143040063947763,0.12179288728403506,3.624866445574304e-4,1.002985139163245,0.002985139163244943
Eastern Kingbird,4.9635016293149565,0.27296641142476774,0.982697253898388,new,86.05515832482125,high,2598,0.1255142699465489,0.12909176870515673,0.0035774987586078277,1.0285027253086947,0.028502725308694687
Eastern Meadowlark,6.591238653377657,0.06155966446131483,0.6575087580379365,new,86.05515832482125,low,0,0.028019944407246238,0.02207038527652738,-0.0059495591307188594,0.787666990189308,-0.21233300981069203
Eastern Meadowlark,6.591238653377657,0.06155966446131483,0.6575087580379365,new,86.05515832482125,medium,197,0.03882657444391574,0.030226397176435618,-0.008600177267480122,0.7784976555193424,-0.22150234448065764
Eastern Meadowlark,6.591238653377657,0.06155966446131483,0.6575087580379365,new,86.05515832482125,high,2598,0.04299359389606718,0.03409564590218085,-0.00889794799388633,0.7930401441806365,-0.2069598558193635
Eastern Phoebe,5.760849662283001,0.23493906090808767,0.9814072665221045,new,86.05515832482125,low,0,0.08224318401563076,0.08048104343711691,-0.0017621405785138433,0.9785740228858486,-0.021425977114151395
Eastern Phoebe,5.760849662283001,0.23493906090808767,0.9814072665221045,new,86.05515832482125,medium,197,0.09653527728711248,0.09369609327032467,-0.002839184016787802,0.9705891556270815,-0.02941084437291852
Eastern Phoebe,5.760849662283001,0.23493906090808767,0.9814072665221045,new,86.05515832482125,high,2598,0.09944786643690406,0.09888367276914375,-5.641936677603099e-4,0.9943267393462054,-0.005673260653794587
Eastern Towhee,7.092246682866566,0.13691702583407742,0.8392329501800551,new,86.05515832482125,low,0,0.05376737381010477,0.05226046111113327,-0.0015069126989714979,0.9719734740198842,-0.02802652598011579
Eastern Towhee,7.092246682866566,0.13691702583407742,0.8392329501800551,new,86.05515832482125,medium,197,0.07053187826356198,0.06588610857603727,-0.004645769687524712,0.9341323412632725,-0.06586765873672751
Eastern Towhee,7.092246682866566,0.13691702583407742,0.8392329501800551,new,86.05515832482125,high,2598,0.07546578000297016,0.07143775430470255,-0.004028025698267615,0.946624474058188,-0.05337552594181205
Eastern Wood-Pewee,6.67811248126038,0.3432397632579541,0.9949651613926458,new,86.05515832482125,low,0,0.08900247202029955,0.10678430685295258,0.017781834832653026,1.1997903477175036,0.1997903477175036
Eastern Wood-Pewee,6.67811248126038,0.3432397632579541,0.9949651613926458,new,86.05515832482125,medium,197,0.11574012128246683,0.1336099197478283,0.017869798465361464,1.1543958850859484,0.15439588508594837
Eastern Wood-Pewee,6.67811248126038,0.3432397632579541,0.9949651613926458,new,86.05515832482125,high,2598,0.12473373098980518,0.14573819211109001,0.02100446112128483,1.168394394640545,0.16839439464054506
European Starling,5.182617059519492,0.40244755302508295,0.9855929524644013,new,86.05515832482125,low,0,0.1533826483106717,0.1295032356045749,-0.02387941270609678,0.844314771135456,-0.15568522886454395
European Starling,5.182617059519492,0.40244755302508295,0.9855929524644013,new,86.05515832482125,medium,197,0.1956568355510638,0.16251583134732575,-0.033141004203738056,0.8306166809332419,-0.16938331906675808
European Starling,5.182617059519492,0.40244755302508295,0.9855929524644013,new,86.05515832482125,high,2598,0.210864394401197,0.1780814245759321,-0.03278296982526491,0.844530557572982,-0.155469442427018
